insee,commune,departement,travail_insee,travail_commune,travail_departement,latitude,longitude,emplois,habitants,menages,pers_par_menages,unite_conso_menages,revenu_median,travail_latitude,travail_longitude,travail_emplois,distance_oiseau_km,distance_auto_km,duree_auto_minutes,distance_velo_km,duree_velo_minutes,2009,2014,2009_inter,2014_inter,2009_extra,2014_extra,2009_extra_travail_commune,extra_travail_commune_2014
34327,VENDARGUES,34,34240,SAINT-AUNES,34,43.66104575,3.962830331,1607,6186,2522,6325,4204,21559,43.63495138,3.965788184,1127,2.9,4.2,7,3.9,18,0,2721,0,668,0,2053,0,104
34327,VENDARGUES,34,34057,CASTELNAU-LE-LEZ,34,43.66104575,3.962830331,1607,6186,2522,6325,4204,21559,43.63802188,3.91265416,2901,4.8,6.2,13,6.9,30,2359,2721,534,668,1824,2053,112,129
34327,VENDARGUES,34,34154,MAUGUIO,34,43.66104575,3.962830331,1607,6186,2522,6325,4204,21559,43.59282795,4.004256933,3619,8.3,11.4,19,10.9,48,2359,2721,534,668,1824,2053,115,128
34328,VENDEMIAN,34,34172,MONTPELLIER,34,43.57905679,3.562534018,39,1054,444,1120,740,19816,43.61344091,3.868516579,38976,24.9,32.2,40,29.7,147,434,368,81,77,352,291,128,101
34329,VENDRES,34,34032,BEZIERS,34,43.25815194,3.227202602,588,2682,1114,2657,1790,18902,43.34758833,3.230767542,11336,10.0,13.0,22,14.5,65,780,1076,258,397,521,679,287,282
34332,VIAS,34,34032,BEZIERS,34,43.31311426,3.398897104,582,5531,2475,5668,3900,17524,43.34758833,3.230767542,11336,14.1,15.6,18,17.3,79,1665,1710,715,759,950,951,234,148
34332,VIAS,34,34003,AGDE,34,43.31311426,3.398897104,582,5531,2475,5668,3900,17524,43.30912912,3.484479031,3307,6.9,11.8,15,8.6,41,1665,1710,715,759,950,951,343,330
34333,VIC-LA-GARDIOLE,34,34172,MONTPELLIER,34,43.48626935,3.803428699,263,3155,1478,3240,2256,19764,43.61344091,3.868516579,38976,15.1,19.3,32,19.0,94,1404,1351,282,316,1121,1035,457,437
34333,VIC-LA-GARDIOLE,34,34301,SETE,34,43.48626935,3.803428699,263,3155,1478,3240,2256,19764,43.39177058,3.647051483,5065,16.4,22.1,34,22.0,99,1404,0,282,0,1121,0,103,0
34336,VILLENEUVE-LES-BEZIERS,34,34032,BEZIERS,34,43.317249,3.289584943,1191,4256,1861,4271,2927,18292,43.34758833,3.230767542,11336,5.8,8.2,17,8.3,35,1508,1753,488,580,1020,1173,588,653
34337,VILLENEUVE-LES-MAGUELONE,34,34129,LATTES,34,43.52497235,3.858462054,767,9577,3528,8723,5814,20541,43.56385941,3.902262229,3270,5.6,10.1,15,8.3,35,3604,3714,956,906,2648,2808,216,199
34337,VILLENEUVE-LES-MAGUELONE,34,34192,PALAVAS-LES-FLOTS,34,43.52497235,3.858462054,767,9577,3528,8723,5814,20541,43.53353646,3.926208396,713,5.5,10.5,14,7.7,32,3604,3714,956,906,2648,2808,148,113
34337,VILLENEUVE-LES-MAGUELONE,34,34270,SAINT-JEAN-DE-VEDAS,34,43.52497235,3.858462054,767,9577,3528,8723,5814,20541,43.57162823,3.83221848,3060,5.6,8.0,14,9.4,45,3604,0,956,0,2648,0,140,0
34337,VILLENEUVE-LES-MAGUELONE,34,34172,MONTPELLIER,34,43.52497235,3.858462054,767,9577,3528,8723,5814,20541,43.61344091,3.868516579,38976,9.9,15.6,27,13.3,62,3604,3714,956,906,2648,2808,1324,1495
34337,VILLENEUVE-LES-MAGUELONE,34,34198,PEROLS,34,43.52497235,3.858462054,767,9577,3528,8723,5814,20541,43.56066427,3.951757085,2360,8.5,14.6,22,13.1,54,3604,0,956,0,2648,0,100,0
34340,VILLETELLE,34,34172,MONTPELLIER,34,43.7241089,4.136888312,170,1463,509,1481,942,21827,43.61344091,3.868516579,38976,24.9,30.2,34,30.6,138,638,671,124,186,515,485,136,145
34340,VILLETELLE,34,34145,LUNEL,34,43.7241089,4.136888312,170,1463,509,1481,942,21827,43.68204818,4.135664723,2837,4.7,5.7,8,6.3,27,638,671,124,186,515,485,107,141
34341,VILLEVEYRAC,34,34172,MONTPELLIER,34,43.50012803,3.593729467,218,3768,1423,3719,2414,19124,43.61344091,3.868516579,38976,25.5,32.0,44,32.4,145,1118,1541,333,517,786,1024,160,243
34343,VIOLS-LE-FORT,34,34172,MONTPELLIER,34,43.7367573,3.692203246,98,1177,472,1139,766,20200,43.61344091,3.868516579,38976,19.7,27.7,33,25.0,112,459,541,129,151,330,390,181,175
34344,LA GRANDE-MOTTE,34,34172,MONTPELLIER,34,43.56853941,4.075832847,1092,8629,5837,9949,7717,20536,43.61344091,3.868516579,38976,17.4,26.4,34,23.9,102,2700,2662,1261,1292,1439,1370,573,543
46003,ALVIGNAC,46,46128,GRAMAT,46,44.83389759,1.685464728,67,718,321,726,501,19332,44.76356036,1.716204594,694,8.2,14.7,22,10.3,44,0,303,0,55,0,248,0,114
46007,ARCAMBAL,46,46042,CAHORS,46,44.45436983,1.547488981,49,1002,401,958,648,20866,44.45073709,1.440758378,4819,8.5,11.5,18,13.2,58,380,450,92,110,288,340,208,225
46015,BAGNAC-SUR-CELE,46,46102,FIGEAC,46,44.6622316,2.148871669,242,1531,661,1507,1038,18232,44.60553146,2.025403038,1925,11.6,14.8,17,17.3,77,615,566,256,213,359,353,157,172
46021,BEDUER,46,46102,FIGEAC,46,44.57110433,1.926664403,38,753,322,766,521,21346,44.60553146,2.025403038,1925,8.7,10.1,11,11.7,48,300,364,85,101,215,263,142,194
46038,BRETENOUX,46,46029,BIARS-SUR-CERE,46,44.91428944,1.842548767,212,1395,619,1302,926,19586,44.92819999,1.857058771,441,1.9,3.0,6,3.3,14,463,485,122,125,341,360,134,141
46042,CAHORS,46,46224,PRADINES,46,44.45073709,1.440758378,4819,19630,9791,19290,14041,19361,44.46460611,1.388493048,248,4.4,10.1,17,8.1,39,7663,7110,6197,5781,1466,1330,116,127
46042,CAHORS,46,46191,MERCUES,46,44.45073709,1.440758378,4819,19630,9791,19290,14041,19361,44.49791925,1.389475223,260,6.6,8.4,13,8.4,44,7663,7110,6197,5781,1466,1330,113,104
46046,CALAMANE,46,46042,CAHORS,46,44.51981223,1.410322727,6,463,190,448,305,20068,44.45073709,1.440758378,4819,8.1,11.3,16,11.9,57,208,185,32,25,176,160,108,105
46053,CAMBURAT,46,46102,FIGEAC,46,44.6443373,1.998569626,6,405,176,443,296,20530,44.60553146,2.025403038,1925,4.8,7.4,12,6.7,28,186,0,18,0,168,0,106,0
46055,CAPDENAC,46,46102,FIGEAC,46,44.58495369,2.067053095,213,1093,512,1151,800,21385,44.60553146,2.025403038,1925,4.0,5.9,10,5.7,24,440,390,86,106,353,285,197,142
46057,CARDAILLAC,46,46102,FIGEAC,46,44.68248828,2.013825744,22,595,253,585,401,19853,44.60553146,2.025403038,1925,8.6,12.3,22,11.6,48,0,188,0,30,0,158,0,104
46064,CATUS,46,46042,CAHORS,46,44.55841465,1.341510247,179,890,371,795,560,18245,44.45073709,1.440758378,4819,14.3,17.8,24,18.3,85,0,325,0,116,0,209,0,106
46070,CIEURAC,46,46042,CAHORS,46,44.37087509,1.498388893,21,504,205,531,346,20588,44.45073709,1.440758378,4819,10.0,19.2,23,13.1,55,0,210,0,15,0,195,0,115
46080,CRAYSSAC,46,46042,CAHORS,46,44.51676547,1.329944932,47,768,293,734,488,21807,44.45073709,1.440758378,4819,11.5,14.3,19,17.2,86,336,344,97,61,239,283,151,154
46088,DOUELLE,46,46042,CAHORS,46,44.47117073,1.355418993,30,819,392,847,595,21166,44.45073709,1.440758378,4819,7.1,12.5,21,10.1,53,320,405,58,76,262,329,162,208
46095,ESPERE,46,46042,CAHORS,46,44.51411846,1.37059321,48,996,411,984,667,19057,44.45073709,1.440758378,4819,9.0,10.5,16,11.3,61,401,452,60,64,341,388,225,256
46100,FAYCELLES,46,46102,FIGEAC,46,44.56566311,1.992284464,10,644,293,655,455,22442,44.60553146,2.025403038,1925,5.2,6.7,7,6.4,27,270,262,32,59,238,203,139,129
46102,FIGEAC,46,12052,CAPDENAC-GARE,12,44.60553146,2.025403038,1925,9820,4732,9128,6708,20304,44.55960956,2.0686393,631,6.2,12.5,16,9.6,44,3852,3623,2994,2773,858,851,137,120
46103,FLAUGNAC,46,46042,CAHORS,46,44.29106126,1.409147304,42,995,178,427,290,17664,44.45073709,1.440758378,4819,17.9,24.3,30,24.8,103,0,424,0,149,0,275,0,111
46105,FLAUJAC-POUJOLS,46,46042,CAHORS,46,44.41050691,1.498067368,35,712,320,779,527,22951,44.45073709,1.440758378,4819,6.4,8.6,16,8.1,36,368,312,58,49,310,263,244,186
46117,GAGNAC-SUR-CERE,46,46029,BIARS-SUR-CERE,46,44.93879667,1.884553645,72,684,326,712,501,20172,44.92819999,1.857058771,441,2.5,3.4,6,4.6,21,289,277,56,40,233,237,129,120
46132,ISSENDOLUS,46,46128,GRAMAT,46,44.73874236,1.779556883,7,508,220,504,347,19432,44.76356036,1.716204594,694,5.7,9.6,17,9.1,40,239,0,40,0,199,0,119,0
46137,LABASTIDE-MARNHAC,46,46042,CAHORS,46,44.38674263,1.389597618,34,1200,483,1255,822,21346,44.45073709,1.440758378,4819,8.2,11.1,19,10.3,43,560,530,96,120,464,410,340,275
46145,LACHAPELLE-AUZAC,46,46309,SOUILLAC,46,44.93800236,1.480311979,63,782,367,804,566,19795,44.90695316,1.463964828,786,3.7,9.7,18,9.0,36,347,325,133,123,215,202,125,158
46148,LALBENQUE,46,46042,CAHORS,46,44.33301643,1.564987278,143,1683,721,1669,1142,20613,44.45073709,1.440758378,4819,16.4,20.1,31,20.3,85,652,710,202,226,450,483,263,206
46149,LAMAGDELAINE,46,46042,CAHORS,46,44.47404462,1.501631363,55,725,322,733,508,21912,44.45073709,1.440758378,4819,5.5,8.4,13,8.4,34,358,288,65,51,293,237,224,160
46153,LANZAC,46,46309,SOUILLAC,46,44.86988873,1.469727649,6,612,262,602,417,19468,44.90695316,1.463964828,786,4.1,10.9,16,6.2,27,302,0,69,0,233,0,157,0
46156,LAROQUE-DES-ARCS,46,46042,CAHORS,46,44.48716546,1.470657805,54,513,236,513,362,20645,44.45073709,1.440758378,4819,4.7,6.1,10,6.0,25,238,225,35,31,204,195,158,143
46172,LHOSPITALET,46,46042,CAHORS,46,44.35361609,1.428072522,57,457,189,444,302,20862,44.45073709,1.440758378,4819,10.8,12.9,21,14.0,59,239,241,28,45,211,196,135,139
46175,LISSAC-ET-MOURET,46,46102,FIGEAC,46,44.62283584,1.971609485,46,925,383,916,626,21871,44.60553146,2.025403038,1925,4.7,7.3,12,6.5,30,432,365,56,75,376,290,232,200
46180,LUNAN,46,46102,FIGEAC,46,44.61070264,2.084246696,7,561,221,564,374,22508,44.60553146,2.025403038,1925,4.7,6.4,10,5.3,23,200,244,27,35,173,209,113,149
46182,LUZECH,46,46042,CAHORS,46,44.48575756,1.275968492,231,1747,731,1554,1103,19509,44.45073709,1.440758378,4819,13.6,21.5,29,18.3,92,599,665,293,367,305,298,114,142
46191,MERCUES,46,46042,CAHORS,46,44.49791925,1.389475223,260,1038,482,1064,736,19840,44.45073709,1.440758378,4819,6.6,8.3,13,8.5,45,392,387,102,82,290,305,208,160
46197,LE MONTAT,46,46042,CAHORS,46,44.38047153,1.454879168,191,1044,428,1070,715,22292,44.45073709,1.440758378,4819,7.9,9.0,15,13.5,55,460,485,88,130,372,355,268,245
46216,PAYRIGNAC,46,46127,GOURDON,46,44.76293371,1.343453319,35,694,311,719,495,19388,44.73479561,1.377127686,975,4.1,5.7,8,4.5,18,254,287,77,55,177,231,121,161
46220,PINSAC,46,46309,SOUILLAC,46,44.86105347,1.518731543,28,762,341,776,535,20103,44.90695316,1.463964828,786,6.7,9.2,16,8.5,37,270,259,68,65,203,194,103,110
46221,PLANIOLES,46,46102,FIGEAC,46,44.64200926,2.02813348,27,488,229,534,366,22718,44.60553146,2.025403038,1925,4.1,6.4,15,5.5,24,226,0,16,0,210,0,132,0
46224,PRADINES,46,46042,CAHORS,46,44.46460611,1.388493048,248,3433,1545,3542,2433,20812,44.45073709,1.440758378,4819,4.4,10.5,18,8.1,40,1376,1300,244,259,1132,1041,892,813
46225,PRAYSSAC,46,46042,CAHORS,46,44.51370239,1.187236392,340,2499,1224,2419,1774,19978,44.45073709,1.440758378,4819,21.3,29.3,37,30.1,140,685,0,321,0,364,0,114,0
46229,PUYBRUN,46,46029,BIARS-SUR-CERE,46,44.92139439,1.787241501,53,925,446,988,684,19923,44.92819999,1.857058771,441,5.6,6.4,11,6.8,29,0,330,0,53,0,277,0,135
46251,SAINT-CERE,46,46029,BIARS-SUR-CERE,46,44.85318277,1.892580454,663,3503,1834,3489,2584,19019,44.92819999,1.857058771,441,8.8,11.6,18,14.8,63,1274,1205,684,690,591,514,174,127
46273,SAINT-LAURENT-LES-TOURS,46,46251,SAINT-CERE,46,44.88174591,1.90434396,180,914,432,953,669,22036,44.85318277,1.892580454,663,3.3,3.9,7,3.8,17,404,0,104,0,300,0,108,0
46322,TRESPOUX-RASSIELS,46,46042,CAHORS,46,44.42153093,1.358342869,35,806,323,841,552,20860,44.45073709,1.440758378,4819,7.3,11.5,21,11.7,48,382,353,64,72,318,281,237,193
46327,VALROUFIE,46,46042,CAHORS,46,44.51355763,1.486956136,0,437,189,451,306,21456,44.45073709,1.440758378,4819,7.9,9.8,13,10.1,43,0,197,0,30,0,168,0,109
46334,LE VIGAN,46,46127,GOURDON,46,44.73947891,1.452395542,150,1551,674,1577,1077,19883,44.73479561,1.377127686,975,6.0,6.7,11,7.5,33,553,480,170,173,383,307,217,158
46340,SAINT-PIERRE-LAFEUILLE,46,46042,CAHORS,46,44.51747459,1.454545443,26,379,137,355,233,21911,44.45073709,1.440758378,4819,7.5,10.7,14,11.2,54,0,186,0,32,0,154,0,113
47001,AGEN,47,82072,GOLFECH,82,44.20281391,0.625583929,5937,34126,15873,29892,21910,17100,44.11002743,0.856994008,264,21.2,22.5,28,23.4,96,0,13405,0,8669,0,4735,0,105
48013,BADAROUX,48,48095,MENDE,48,44.53990342,3.554042836,43,955,414,1013,676,21864,44.52945086,3.480868812,3233,5.9,9.5,18,10.0,48,401,383,88,40,313,343,293,303
48016,BALSIEGES,48,48095,MENDE,48,44.47547476,3.44126914,38,541,226,552,369,22209,44.52945086,3.480868812,3233,6.8,9.8,13,11.2,55,247,239,28,61,219,178,170,105
48017,BANASSAC,48,48034,LA CANOURGUE,48,44.43254117,3.179087455,125,1044,406,870,613,19476,44.41937118,3.257118276,330,6.4,12.5,22,8.9,40,375,522,116,151,259,371,116,166
48018,BARJAC,48,48095,MENDE,48,44.52201897,3.409253303,18,744,295,718,476,20751,44.52945086,3.480868812,3233,5.7,10.4,16,9.3,51,301,348,40,37,261,312,173,197
48025,LES BESSONS,48,48140,SAINT-CHELY-D'APCHER,48,44.77338024,3.243440257,6,443,169,430,289,20975,44.81263635,3.275157615,947,5.0,7.6,12,7.1,30,220,224,48,20,172,204,108,134
48030,BRENOUX,48,48095,MENDE,48,44.48739611,3.53320154,9,374,148,377,248,20855,44.52945086,3.480868812,3233,6.3,10.0,17,9.0,39,184,0,30,0,154,0,109,0
48039,CHANAC,48,48095,MENDE,48,44.45022006,3.344579776,164,1461,565,1386,924,20509,44.52945086,3.480868812,3233,14.0,22.1,30,21.7,101,676,647,298,231,379,416,197,195
48042,CHASTEL-NOUVEL,48,48095,MENDE,48,44.57075321,3.492805984,60,810,319,871,560,22151,44.52945086,3.480868812,3233,4.7,9.1,13,7.0,31,348,406,36,76,312,329,280,296
48049,CHIRAC,48,48092,MARVEJOLS,48,44.54614485,3.235721333,0,0,421,1024,685,20495,44.55811819,3.287808867,1030,4.3,10.1,20,6.9,33,460,0,112,0,348,0,156,0
48050,COCURES,48,48061,FLORAC,48,44.35394567,3.619559721,43,478,88,204,141,19049,44.31620793,3.582735274,414,5.1,7.4,13,13.0,65,0,204,0,35,0,169,0,119
48075,ISPAGNAC,48,48061,FLORAC,48,44.3984529,3.531462906,93,880,381,783,560,19177,44.31620793,3.582735274,414,10.0,18.2,26,17.7,84,336,0,130,0,206,0,130,0
48081,LANUEJOLS,48,48095,MENDE,48,44.49046809,3.587854566,22,311,112,282,186,21781,44.52945086,3.480868812,3233,9.5,16.1,28,14.1,66,172,0,46,0,126,0,101,0
48092,MARVEJOLS,48,48049,CHIRAC,48,44.55811819,3.287808867,1030,4882,2170,4359,3148,19590,44.54614485,3.235721333,0,4.3,10.4,20,6.9,33,2064,0,1292,0,772,0,161,0
48092,MARVEJOLS,48,48095,MENDE,48,44.55811819,3.287808867,1030,4882,2170,4359,3148,19590,44.52945086,3.480868812,3233,15.6,29.3,33,23.2,119,2064,1925,1292,1289,772,635,188,149
48092,MARVEJOLS,48,48099,LE MONASTIER-PIN-MORIES,48,44.55811819,3.287808867,1030,4882,2170,4359,3148,19590,44.51093351,3.226530316,169,7.2,9.6,14,9.5,40,0,1925,0,1289,0,635,0,128
48092,MARVEJOLS,48,48103,MONTRODAT,48,44.55811819,3.287808867,1030,4882,2170,4359,3148,19590,44.55749728,3.329498887,157,3.3,5.9,11,5.5,24,2064,0,1292,0,772,0,104,0
48095,MENDE,48,48092,MARVEJOLS,48,44.52945086,3.480868812,3233,11542,5407,11473,8084,20451,44.55811819,3.287808867,1030,15.6,26.1,33,23.0,118,5437,4879,4729,4257,708,623,124,129
48099,LE MONASTIER-PIN-MORIES,48,48092,MARVEJOLS,48,44.51093351,3.226530316,169,2136,423,987,669,19639,44.55811819,3.287808867,1030,7.2,9.4,14,9.5,40,427,863,87,268,340,595,140,288
48103,MONTRODAT,48,48092,MARVEJOLS,48,44.55749728,3.329498887,157,1223,412,1099,712,21638,44.55811819,3.287808867,1030,3.3,5.6,10,5.3,23,493,425,164,110,328,315,163,150
48105,NAUSSAC,48,48080,LANGOGNE,48,44.75737397,3.800035654,21,349,92,208,144,19878,44.72374057,3.833631103,607,4.6,6.3,7,6.0,25,0,220,0,40,0,180,0,135
48127,RIEUTORT-DE-RANDON,48,48095,MENDE,48,44.62383532,3.488650495,71,774,305,703,477,18882,44.52945086,3.480868812,3233,10.5,18.2,23,15.0,71,0,324,0,111,0,214,0,127
48128,RIMEIZE,48,48140,SAINT-CHELY-D'APCHER,48,44.7646462,3.317192856,19,573,249,615,415,20154,44.81263635,3.275157615,947,6.3,8.9,12,7.3,30,319,0,65,0,253,0,135,0
48137,SAINT-BAUZILE,48,48095,MENDE,48,44.46907448,3.491438834,27,652,245,632,415,22328,44.52945086,3.480868812,3233,6.8,13.3,18,12.8,62,301,308,62,26,239,282,192,209
48140,SAINT-CHELY-D'APCHER,48,48132,SAINT-ALBAN-SUR-LIMAGNOLE,48,44.81263635,3.275157615,947,4169,1809,3653,2640,19710,44.79670871,3.403215373,171,10.3,25.4,29,16.8,78,0,1626,0,1169,0,457,0,103
48147,SAINT-ETIENNE-DU-VALDONNEZ,48,48095,MENDE,48,44.44205608,3.573739239,37,648,266,647,432,19106,44.52945086,3.480868812,3233,12.2,19.8,24,16.1,71,295,305,102,95,193,210,118,140
64238,GER,64,65440,TARBES,65,43.25409071,-0.059321018,87,1899,743,1917,1267,22287,43.23478596,0.066009394,7597,10.4,13.1,18,12.8,67,905,799,213,162,692,637,290,201
64445,PAU,64,65440,TARBES,65,43.32001898,-0.350337918,13183,77489,38021,69839,52091,19235,43.23478596,0.066009394,7597,35.0,43.1,38,43.7,196,30918,28251,19531,18231,11387,10019,275,389
64453,PONTACQ,64,65286,LOURDES,65,43.19832115,-0.103500734,280,2900,1152,2787,1875,20925,43.10742973,-0.076806939,2696,10.3,12.7,16,13.8,67,1108,1247,416,403,692,845,132,109
65002,ADE,65,65286,LOURDES,65,43.14158395,-0.026025566,63,798,338,797,544,20983,43.10742973,-0.076806939,2696,5.6,8.0,12,6.9,29,308,355,68,80,240,275,144,170
65007,ANDREST,65,65440,TARBES,65,43.31623238,0.066129231,67,1411,585,1433,963,20407,43.23478596,0.066009394,7597,9.1,13.0,17,11.1,49,568,548,82,50,487,498,183,226
65025,ARGELES-GAZOST,65,65286,LOURDES,65,43.00600167,-0.096362622,545,3020,1530,2992,2201,20057,43.10742973,-0.076806939,2696,11.4,16.5,21,16.8,71,1202,1065,539,449,663,616,162,153
65025,ARGELES-GAZOST,65,65286,LOURDES,65,43.00600167,-0.096362622,545,3020,1530,2992,2201,20057,43.10742973,-0.076806939,2696,11.4,16.5,21,16.8,68,1202,1065,539,449,663,616,162,153
65042,ASTE,65,65059,BAGNERES-DE-BIGORRE,65,43.0169757,0.216169123,10,544,244,565,387,19586,42.97586689,0.132640694,1385,8.2,14.3,35,17.2,101,244,219,32,77,211,142,118,101
65047,AUREILHAN,65,65226,IBOS,65,43.24970305,0.103640169,422,7879,3491,7704,5384,19287,43.2411379,0.000239711,1040,8.4,11.0,20,11.1,57,2901,3053,488,425,2413,2628,119,132
65047,AUREILHAN,65,65440,TARBES,65,43.24970305,0.103640169,422,7879,3491,7704,5384,19287,43.23478596,0.066009394,7597,3.5,4.9,15,5.0,24,2901,3053,488,425,2413,2628,1258,1372
65047,AUREILHAN,65,65417,SEMEAC,65,43.24970305,0.103640169,422,7879,3491,7704,5384,19287,43.22461698,0.109046031,718,2.8,3.8,10,3.7,16,2901,3053,488,425,2413,2628,143,122
65048,AURENSAN,65,65440,TARBES,65,43.30622008,0.095501209,13,783,306,785,519,20946,43.23478596,0.066009394,7597,8.3,13.4,18,10.2,44,300,328,28,51,272,278,110,121
65057,AZEREIX,65,65440,TARBES,65,43.2081735,-0.023809949,58,1003,405,987,668,21776,43.23478596,0.066009394,7597,7.9,11.0,18,9.6,45,421,451,53,71,368,380,144,132
65059,BAGNERES-DE-BIGORRE,65,65440,TARBES,65,42.97586689,0.132640694,1385,7602,3894,7299,5431,18422,43.23478596,0.066009394,7597,29.3,39.8,63,40.4,200,3057,2703,2065,1790,991,914,288,308
65062,BARBAZAN-DEBAT,65,65440,TARBES,65,43.20185197,0.129955187,218,3427,1436,3396,2317,21150,43.23478596,0.066009394,7597,6.3,8.7,17,8.6,41,1379,1364,152,155,1227,1209,592,623
65069,LA BARTHE-DE-NESTE,65,65258,LANNEMEZAN,65,43.07947598,0.382949945,78,1217,544,1200,837,20221,43.11706334,0.39353033,1266,4.3,5.6,8,6.1,31,452,445,76,80,376,365,156,165
