insee,commune,departement,travail_insee,travail_commune,travail_departement,latitude,longitude,emplois,habitants,menages,pers_par_menages,unite_conso_menages,revenu_median,travail_latitude,travail_longitude,travail_emplois,distance_oiseau_km,distance_auto_km,duree_auto_minutes,distance_velo_km,duree_velo_minutes,2009,2014,2009_inter,2014_inter,2009_extra,2014_extra,2009_extra_travail_commune,extra_travail_commune_2014
31555,TOULOUSE,31,31022,AUCAMVILLE,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.67139681,1.423709108,1028,8.4,10.7,20,9.8,43,192630,202273,143530,148615,49099,53659,513,585
31555,TOULOUSE,31,0,hors-france,0,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,0.0,0.0,0,0.0,-0.0,0,-0.0,0,192630,202273,143530,148615,49099,53659,211,249
31555,TOULOUSE,31,31488,SAINT-JEAN,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.66320002,1.500802136,1544,9.3,18.0,25,11.4,50,192630,202273,143530,148615,49099,53659,721,772
31555,TOULOUSE,31,31490,SAINT-JORY,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.73934411,1.356254546,771,17.0,21.1,26,19.4,85,192630,202273,143530,148615,49099,53659,197,213
31555,TOULOUSE,31,31420,PINSAGUEL,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.50305775,1.393936263,294,10.8,16.2,24,13.9,59,192630,202273,143530,148615,49099,53659,117,104
31555,TOULOUSE,31,31424,PLAISANCE-DU-TOUCH,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.55759164,1.285858118,1575,12.5,23.0,31,14.3,65,192630,202273,143530,148615,49099,53659,439,511
31555,TOULOUSE,31,11069,CARCASSONNE,11,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.20937984,2.343988554,9354,85.4,94.0,65,98.7,496,192630,202273,143530,148615,49099,53659,176,124
31555,TOULOUSE,31,31480,SAINTE-FOY-D'AIGREFEUILLE,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.5509541,1.603013672,237,14.7,21.7,33,18.4,79,0,202273,0,148615,0,53659,0,152
31555,TOULOUSE,31,31446,RAMONVILLE-SAINT-AGNE,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.54418379,1.477823728,2185,6.9,11.5,20,8.3,37,192630,202273,143530,148615,49099,53659,1824,1751
31555,TOULOUSE,31,31561,L'UNION,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.65424704,1.483948473,2557,7.7,13.6,21,9.0,39,192630,202273,143530,148615,49099,53659,1342,1385
31555,TOULOUSE,31,31091,BRUGUIERES,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.72715089,1.409158181,1050,14.7,18.1,23,17.0,74,192630,202273,143530,148615,49099,53659,271,348
31555,TOULOUSE,31,9225,PAMIERS,9,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.12348607,1.61523399,2853,54.7,68.9,48,67.2,277,192630,202273,143530,148615,49099,53659,161,132
31555,TOULOUSE,31,47001,AGEN,47,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,44.20281391,0.625583929,5937,93.4,114.5,74,111.5,474,192630,0,143530,0,49099,0,113,0
31555,TOULOUSE,31,31035,AUZEVILLE-TOLOSANE,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.52861226,1.48721979,434,8.8,13.6,23,10.5,47,192630,202273,143530,148615,49099,53659,265,240
31555,TOULOUSE,31,31184,FLOURENS,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.59777426,1.553913078,632,9.8,19.3,25,12.1,53,192630,202273,143530,148615,49099,53659,191,343
31555,TOULOUSE,31,81099,GAILLAC,81,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.91709688,1.886472138,2095,51.1,69.9,52,63.0,275,192630,0,143530,0,49099,0,118,0
31555,TOULOUSE,31,31232,GRENADE,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.76405078,1.28038975,885,22.3,27.3,36,26.2,111,192630,0,143530,0,49099,0,138,0
31555,TOULOUSE,31,31516,SAINT-SAUVEUR,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.75134093,1.395791172,377,17.5,22.3,27,19.8,84,192630,202273,143530,148615,49099,53659,100,114
31555,TOULOUSE,31,31117,CASTELMAUROU,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.68451523,1.537450495,299,13.0,27.8,29,15.6,67,192630,202273,143530,148615,49099,53659,104,126
31555,TOULOUSE,31,31202,FRONTON,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.85179337,1.379265056,611,28.7,34.3,38,34.6,151,0,202273,0,148615,0,53659,0,110
31555,TOULOUSE,31,31254,LABEGE,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.53913772,1.520620711,5630,9.6,13.3,22,12.3,53,192630,202273,143530,148615,49099,53659,4005,3809
31555,TOULOUSE,31,31187,FONSORBES,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.53176957,1.238636706,702,17.1,25.7,35,20.4,90,192630,202273,143530,148615,49099,53659,131,116
31555,TOULOUSE,31,31282,LAUNAGUET,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.67007661,1.455160037,877,8.4,13.3,21,10.0,44,192630,202273,143530,148615,49099,53659,376,413
31555,TOULOUSE,31,31451,REVEL,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.46560378,1.996893941,1508,47.8,67.9,65,57.8,241,192630,0,143530,0,49099,0,145,0
31555,TOULOUSE,31,31116,CASTELGINEST,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.69741327,1.435587836,514,11.2,21.3,28,13.2,58,192630,202273,143530,148615,49099,53659,201,124
31555,TOULOUSE,31,31182,FENOUILLET,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.6848099,1.390520535,1253,10.4,13.2,24,12.0,54,192630,202273,143530,148615,49099,53659,591,375
31555,TOULOUSE,31,31293,LESPINASSE,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.71580138,1.383348885,753,13.8,19.2,25,14.9,69,192630,202273,143530,148615,49099,53659,191,154
31555,TOULOUSE,31,31157,CUGNAUX,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.54492112,1.342862238,1827,9.2,17.4,26,10.8,47,192630,202273,143530,148615,49099,53659,882,769
31555,TOULOUSE,31,31118,CASTELNAU-D'ESTRETEFONDS,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.79384853,1.361645752,1160,22.7,26.8,28,25.7,109,192630,202273,143530,148615,49099,53659,281,412
31555,TOULOUSE,31,31149,COLOMIERS,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.61155151,1.327002184,6448,8.6,12.6,18,11.0,48,192630,202273,143530,148615,49099,53659,4475,5550
31555,TOULOUSE,31,31150,CORNEBARRIEU,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.64862657,1.322429646,1048,10.5,14.2,23,13.8,60,192630,202273,143530,148615,49099,53659,559,700
31555,TOULOUSE,31,31410,PECHBONNIEU,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.71125849,1.458791378,433,13.0,22.5,31,15.9,69,192630,202273,143530,148615,49099,53659,135,147
31555,TOULOUSE,31,11076,CASTELNAUDARY,11,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.32301732,1.960737525,2017,52.4,64.6,49,62.5,256,192630,0,143530,0,49099,0,117,0
31555,TOULOUSE,31,31389,MONTRABE,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.64245322,1.52880633,639,9.4,17.5,23,12.0,53,192630,202273,143530,148615,49099,53659,230,295
31555,TOULOUSE,31,31032,AUSSONNE,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.68360345,1.328870549,417,12.8,16.1,22,15.2,64,192630,0,143530,0,49099,0,130,0
31555,TOULOUSE,31,31169,ESCALQUENS,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.52091259,1.55243227,555,12.9,17.1,25,16.2,69,192630,202273,143530,148615,49099,53659,278,258
31555,TOULOUSE,31,31584,VILLEMUR-SUR-TARN,31,43.59638143,1.431672934,71878,466297,204266,401677,290305,20271,43.8644096,1.490438127,623,30.2,37.8,41,36.5,156,192630,0,143530,0,49099,0,109,0
31557,TOURNEFEUILLE,31,31069,BLAGNAC,31,43.57819186,1.335006978,1958,26674,10790,27234,18027,27511,43.64218679,1.378869411,6700,7.9,11.5,16,11.6,50,12116,12220,2209,2245,9907,9975,1067,1142
31557,TOURNEFEUILLE,31,31157,CUGNAUX,31,43.57819186,1.335006978,1958,26674,10790,27234,18027,27511,43.54492112,1.342862238,1827,3.8,5.3,11,5.0,22,12116,12220,2209,2245,9907,9975,156,138
31557,TOURNEFEUILLE,31,31433,PORTET-SUR-GARONNE,31,43.57819186,1.335006978,1958,26674,10790,27234,18027,27511,43.52939527,1.402519557,3147,7.7,10.0,22,9.8,43,12116,12220,2209,2245,9907,9975,160,112
31557,TOURNEFEUILLE,31,31555,TOULOUSE,31,43.57819186,1.335006978,1958,26674,10790,27234,18027,27511,43.59638143,1.431672934,71878,8.0,11.9,19,9.0,40,12116,12220,2209,2245,9907,9975,6031,5969
31557,TOURNEFEUILLE,31,31149,COLOMIERS,31,43.57819186,1.335006978,1958,26674,10790,27234,18027,27511,43.61155151,1.327002184,6448,3.8,6.6,15,5.9,26,12116,12220,2209,2245,9907,9975,951,1039
31557,TOURNEFEUILLE,31,31424,PLAISANCE-DU-TOUCH,31,43.57819186,1.335006978,1958,26674,10790,27234,18027,27511,43.55759164,1.285858118,1575,4.6,5.2,12,5.5,25,12116,12220,2209,2245,9907,9975,153,142
31557,TOURNEFEUILLE,31,31254,LABEGE,31,43.57819186,1.335006978,1958,26674,10790,27234,18027,27511,43.53913772,1.520620711,5630,15.6,24.0,31,20.8,89,12116,12220,2209,2245,9907,9975,123,114
31560,TREBONS-SUR-LA-GRASSE,31,31555,TOULOUSE,31,43.44881103,1.721353401,35,451,157,446,282,23842,43.59638143,1.431672934,71878,28.6,48.0,41,34.4,151,0,233,0,57,0,176,0,102
31561,L'UNION,31,31254,LABEGE,31,43.65424704,1.483948473,2557,11676,5097,11840,8169,26025,43.53913772,1.520620711,5630,13.1,17.0,23,16.6,72,4826,4571,1053,949,3773,3622,123,123
31561,L'UNION,31,31069,BLAGNAC,31,43.65424704,1.483948473,2557,11676,5097,11840,8169,26025,43.64218679,1.378869411,6700,8.6,14.8,19,13.2,58,4826,4571,1053,949,3773,3622,185,177
31561,L'UNION,31,31044,BALMA,31,43.65424704,1.483948473,2557,11676,5097,11840,8169,26025,43.61152587,1.504591383,3761,5.0,7.9,15,8.2,35,4826,4571,1053,949,3773,3622,221,197
31561,L'UNION,31,31488,SAINT-JEAN,31,43.65424704,1.483948473,2557,11676,5097,11840,8169,26025,43.66320002,1.500802136,1544,1.7,3.1,9,2.8,13,4826,4571,1053,949,3773,3622,148,163
31561,L'UNION,31,31555,TOULOUSE,31,43.65424704,1.483948473,2557,11676,5097,11840,8169,26025,43.59638143,1.431672934,71878,7.7,13.8,20,9.1,40,4826,4571,1053,949,3773,3622,2308,2094
31563,VACQUIERS,31,31555,TOULOUSE,31,43.79083809,1.483685734,83,1350,481,1294,842,24427,43.59638143,1.431672934,71878,22.0,32.2,36,26.2,112,588,628,142,142,447,486,192,203
31565,VALENTINE,31,31483,SAINT-GAUDENS,31,43.08834808,0.701390343,139,885,407,886,620,18911,43.11992608,0.726613564,2364,4.1,5.1,9,5.1,22,328,300,68,65,260,235,148,110
31567,VALLESVILLES,31,31555,TOULOUSE,31,43.59476865,1.649871359,9,394,150,389,255,25440,43.59638143,1.431672934,71878,17.6,31.3,37,21.8,94,0,228,0,39,0,189,0,130
31572,VENERQUE,31,31555,TOULOUSE,31,43.43374322,1.46664003,201,2561,1026,2599,1721,24628,43.59638143,1.431672934,71878,18.3,29.1,32,23.4,107,1073,1098,168,254,905,844,460,408
31573,VERFEIL,31,31555,TOULOUSE,31,43.66377444,1.677385601,325,3444,1367,3526,2310,22723,43.59638143,1.431672934,71878,21.2,35.8,39,24.5,104,1505,1707,301,392,1204,1315,560,604
31574,VERNET,31,31555,TOULOUSE,31,43.42797954,1.421374319,145,2560,1036,2645,1737,22512,43.59638143,1.431672934,71878,18.7,26.6,26,21.9,100,964,1163,169,187,795,976,398,425
31575,VIEILLE-TOULOUSE,31,31555,TOULOUSE,31,43.52754801,1.438336393,42,1142,443,1219,796,39584,43.59638143,1.431672934,71878,7.7,10.2,18,9.6,41,473,479,71,60,402,419,289,294
31578,VIGOULET-AUZIL,31,31555,TOULOUSE,31,43.50768431,1.447668084,73,912,356,933,625,38678,43.59638143,1.431672934,71878,9.9,14.1,23,11.7,56,328,325,60,45,268,280,124,185
31579,VILLARIES,31,31555,TOULOUSE,31,43.75087974,1.490976975,14,823,285,806,514,24218,43.59638143,1.431672934,71878,17.8,34.9,34,21.3,96,389,405,78,72,311,333,123,160
31580,VILLATE,31,31555,TOULOUSE,31,43.46763006,1.381922467,19,906,313,885,566,24011,43.59638143,1.431672934,71878,14.9,22.4,26,18.1,79,382,399,28,58,354,341,146,158
31581,VILLAUDRIC,31,31555,TOULOUSE,31,43.83172969,1.43579382,43,1482,562,1523,982,20690,43.59638143,1.431672934,71878,26.2,31.8,35,32.0,138,623,620,136,121,487,499,140,174
31582,VILLEFRANCHE-DE-LAURAGAIS,31,31555,TOULOUSE,31,43.40677927,1.719651267,792,4282,1878,4390,2970,20845,43.59638143,1.431672934,71878,31.4,43.5,39,39.4,162,1868,1786,692,644,1176,1142,512,534
31583,VILLEMATIER,31,31555,TOULOUSE,31,43.82873315,1.496849437,76,1025,416,1027,688,22333,43.59638143,1.431672934,71878,26.4,36.9,39,31.2,133,416,0,96,0,320,0,104,0
31584,VILLEMUR-SUR-TARN,31,82121,MONTAUBAN,82,43.8644096,1.490438127,623,5818,2572,5793,3978,19249,44.02225946,1.364086365,10693,20.3,25.4,31,27.0,112,2094,0,747,0,1347,0,105,0
31584,VILLEMUR-SUR-TARN,31,31555,TOULOUSE,31,43.8644096,1.490438127,623,5818,2572,5793,3978,19249,43.59638143,1.431672934,71878,30.2,39.8,41,36.9,156,2094,2392,747,797,1347,1595,468,480
31585,VILLENEUVE-DE-RIVIERE,31,31483,SAINT-GAUDENS,31,43.1223437,0.670046647,225,1793,704,1739,1165,21914,43.11992608,0.726613564,2364,4.6,7.1,10,6.3,26,682,667,130,109,553,558,263,279
31586,VILLENEUVE-LECUSSAN,31,65258,LANNEMEZAN,65,43.13432507,0.485143917,5,559,222,532,361,20806,43.11706334,0.39353033,1266,7.7,12.6,18,11.5,50,256,0,28,0,228,0,104,0
31587,VILLENEUVE-LES-BOULOC,31,31555,TOULOUSE,31,43.77378165,1.423836208,549,1392,533,1456,924,23038,43.59638143,1.431672934,71878,19.7,27.7,30,23.3,102,500,682,132,73,368,609,116,266
31588,VILLENEUVE-TOLOSANE,31,31433,PORTET-SUR-GARONNE,31,43.52667072,1.346488076,630,9043,3768,9229,6177,22877,43.52939527,1.402519557,3147,4.5,7.1,13,6.2,26,3827,3638,631,614,3196,3024,217,117
31588,VILLENEUVE-TOLOSANE,31,31149,COLOMIERS,31,43.52667072,1.346488076,630,9043,3768,9229,6177,22877,43.61155151,1.327002184,6448,9.6,22.6,27,12.6,54,3827,3638,631,614,3196,3024,154,153
31588,VILLENEUVE-TOLOSANE,31,31395,MURET,31,43.52667072,1.346488076,630,9043,3768,9229,6177,22877,43.44910778,1.307846794,3402,9.2,15.1,19,12.6,53,0,3638,0,614,0,3024,0,105
31588,VILLENEUVE-TOLOSANE,31,31555,TOULOUSE,31,43.52667072,1.346488076,630,9043,3768,9229,6177,22877,43.59638143,1.431672934,71878,10.4,18.6,26,11.5,50,3827,3638,631,614,3196,3024,1716,1550
31588,VILLENEUVE-TOLOSANE,31,31157,CUGNAUX,31,43.52667072,1.346488076,630,9043,3768,9229,6177,22877,43.54492112,1.342862238,1827,2.1,2.9,8,2.7,12,3827,3638,631,614,3196,3024,228,222
31588,VILLENEUVE-TOLOSANE,31,31069,BLAGNAC,31,43.52667072,1.346488076,630,9043,3768,9229,6177,22877,43.64218679,1.378869411,6700,13.1,21.5,26,17.2,76,3827,3638,631,614,3196,3024,126,149
31589,VILLENOUVELLE,31,31555,TOULOUSE,31,43.43791994,1.66303515,31,1389,522,1393,897,22228,43.59638143,1.431672934,71878,25.7,37.4,34,32.9,134,603,647,98,105,505,542,224,239
31592,LARRA,31,31555,TOULOUSE,31,43.73407256,1.224273348,84,1701,612,1763,1114,23930,43.59638143,1.431672934,71878,22.7,31.6,39,27.8,116,688,758,134,93,554,665,187,242
31592,LARRA,31,31069,BLAGNAC,31,43.73407256,1.224273348,84,1701,612,1763,1114,23930,43.64218679,1.378869411,6700,16.1,23.7,30,20.1,84,0,758,0,93,0,665,0,130
32012,AUBIET,32,32013,AUCH,32,43.65350112,0.78463787,69,1115,472,1115,759,20447,43.65343004,0.57519025,5362,16.9,23.8,25,21.1,97,517,486,167,101,350,384,139,137
32013,AUCH,32,31555,TOULOUSE,31,43.65343004,0.57519025,5362,21807,10728,21054,15333,19447,43.59638143,1.431672934,71878,69.3,81.5,68,80.0,354,8731,8173,7006,6406,1725,1766,123,130
32013,AUCH,32,32307,PAVIE,32,43.65343004,0.57519025,5362,21807,10728,21054,15333,19447,43.60561457,0.589850871,307,5.4,6.7,15,6.9,31,8731,8173,7006,6406,1725,1766,167,163
32013,AUCH,32,32256,MIRANDE,32,43.65343004,0.57519025,5362,21807,10728,21054,15333,19447,43.5186714,0.410792361,622,20.0,29.1,31,26.5,109,0,8173,0,6406,0,1766,0,109
32013,AUCH,32,32132,FLEURANCE,32,43.65343004,0.57519025,5362,21807,10728,21054,15333,19447,43.84027941,0.642455865,1083,21.5,27.8,34,27.5,116,8731,8173,7006,6406,1725,1766,172,105
32013,AUCH,32,31555,TOULOUSE,31,43.65343004,0.57519025,5362,21807,10728,21054,15333,19447,43.59638143,1.431672934,71878,69.3,81.5,68,80.0,355,8731,8173,7006,6406,1725,1766,123,130
32019,AUTERIVE,32,32013,AUCH,32,43.57964219,0.632117026,19,529,233,546,376,22837,43.65343004,0.57519025,5362,9.4,11.4,20,11.1,47,248,200,52,40,196,160,148,115
32027,BARCELONNE-DU-GERS,32,40001,AIRE-SUR-L'ADOUR,40,43.69328997,-0.212928745,86,1373,617,1329,940,20502,43.69835257,-0.265145514,1316,4.2,5.1,8,6.3,28,499,526,154,150,345,376,151,142
32029,BARRAN,32,32013,AUCH,32,43.62201943,0.448452324,21,658,306,709,484,18204,43.65343004,0.57519025,5362,10.8,14.2,14,14.0,57,267,257,80,99,187,158,131,111
32076,CASTELNAU-BARBARENS,32,32013,AUCH,32,43.58108956,0.724408794,25,513,220,516,350,19447,43.65343004,0.57519025,5362,14.5,16.9,23,18.3,76,226,0,65,0,161,0,117,0
32083,CASTERA-VERDUZAN,32,32013,AUCH,32,43.80155718,0.433315812,131,973,432,931,658,19088,43.65343004,0.57519025,5362,20.0,21.5,20,25.2,105,0,402,0,141,0,261,0,100
32091,CASTIN,32,32013,AUCH,32,43.69390931,0.536074019,6,326,129,339,222,22362,43.65343004,0.57519025,5362,5.5,7.6,10,6.7,27,158,156,25,25,133,132,108,111
32095,CAUSSENS,32,32107,CONDOM,32,43.94717044,0.44160296,30,594,256,608,417,19254,43.97169683,0.374186827,1231,6.0,9.7,16,10.5,52,258,267,57,54,200,212,119,124
32107,CONDOM,32,32013,AUCH,32,43.97169683,0.374186827,1231,6835,3213,6627,4747,17986,43.65343004,0.57519025,5362,38.9,43.0,44,47.4,198,2464,2166,1731,1497,733,669,103,130
32117,DURAN,32,32013,AUCH,32,43.67277303,0.561778895,13,847,349,900,593,23592,43.65343004,0.57519025,5362,2.4,3.5,6,3.2,13,404,365,40,65,364,300,276,230
32132,FLEURANCE,32,32013,AUCH,32,43.84027941,0.642455865,1083,6292,3031,6204,4455,18493,43.65343004,0.57519025,5362,21.5,27.7,33,27.5,116,2395,2220,1434,1306,961,914,251,318
32132,FLEURANCE,32,32208,LECTOURE,32,43.84027941,0.642455865,1083,6292,3031,6204,4455,18493,43.94050306,0.650762392,568,11.2,15.0,19,15.6,68,2395,2220,1434,1306,961,914,260,186
32147,GIMONT,32,31555,TOULOUSE,31,43.62064039,0.880976873,624,2922,1326,2934,2036,20089,43.59638143,1.431672934,71878,44.4,50.0,42,52.2,228,0,1109,0,492,0,617,0,135
32160,L'ISLE-JOURDAIN,32,31149,COLOMIERS,31,43.6144926,1.081278366,1344,8345,3609,8392,5683,21716,43.61155151,1.327002184,6448,19.8,26.3,22,23.4,99,3320,3898,1316,1373,2004,2525,180,373
